EntryID,SessionID,Session_Order,ProjectID,Project,Archetype,Production_Date,Language,Vendor,Filecount,Wordcount,Number_of_Actors,Number_of_Characters,Time_Restriction,Scope_Spread,Cost_Forecast,Cost_Actuals,Currency,Exchange_Rate,Billing_Forecast,Billing_Actuals
E1067,S10_MidnightPeak_Dutch_NoTR,10,P041,MidnightPeak,mega,2026-03-14,Dutch,GridMark,2601,20064,132,393,NoTR,High,27219.46,95670.56,EUR,1.18,35330.86,124180.39
E1068,S10_MidnightPeak_English_NoTR,10,P041,MidnightPeak,mega,2026-03-14,English,SonicBridge,2601,20064,132,393,NoTR,High,27337.81,81628.03,EUR,1.18,35484.48,105953.18
E1069,S10_MidnightPeak_French_NoTR,10,P041,MidnightPeak,mega,2026-03-14,French,SonicBridge,2601,20064,132,393,NoTR,High,26095.18,81130.68,EUR,1.18,33871.54,105307.62
E1070,S10_MidnightPeak_German_NoTR,10,P041,MidnightPeak,mega,2026-03-14,German,GridMark,2601,20064,132,393,NoTR,High,23669.1,69844.41,EUR,1.18,30722.49,90658.04
E1071,S10_MidnightPeak_Japanese_NoTR,10,P041,MidnightPeak,mega,2026-03-14,Japanese,AsiaSound,2601,20064,132,393,NoTR,High,54438.93,157145.96,EUR,1.18,70661.73,203975.46
E1072,S10_MidnightPeak_Korean_NoTR,10,P041,MidnightPeak,mega,2026-03-14,Korean,TokyoVox,2601,20064,132,393,NoTR,High,30769.83,90312.26,EUR,1.18,39939.24,117225.31
E1073,S10_MidnightPeak_LATAM_NoTR,10,P041,MidnightPeak,mega,2026-03-14,LATAM,LatinaVox,2601,20064,132,393,NoTR,High,14201.46,41851.92,EUR,1.18,18433.5,54323.79
E1074,S10_MidnightPeak_Polish_NoTR,10,P041,MidnightPeak,mega,2026-03-14,Polish,GridMark,2601,20064,132,393,NoTR,High,11834.55,37329.38,EUR,1.18,15361.25,48453.54
E1075,S10_MidnightPeak_Spanish_NoTR,10,P041,MidnightPeak,mega,2026-03-14,Spanish,LarkFarm,2601,20064,132,393,NoTR,High,19112.8,57668.89,EUR,1.18,24808.41,74854.22
E1076,S11_MidnightPeak_BrazilianPortuguese_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Brazilian Portuguese,SoundHouse,1131,5667,39,118,LipSync,Very High,20394.53,,EUR,1.18,26472.1,
E1077,S11_MidnightPeak_Chinese_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Chinese,AsiaSound,1131,5667,39,118,LipSync,Very High,20831.21,,EUR,1.18,27038.91,
E1078,S11_MidnightPeak_Dutch_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Dutch,GridMark,1131,5667,39,118,LipSync,Very High,37198.59,,EUR,1.18,48283.77,
E1079,S11_MidnightPeak_English_LipSync,11,P041,MidnightPeak,mega,2026-06-09,English,SonicBridge,1131,5667,39,118,LipSync,Very High,37360.32,,EUR,1.18,48493.7,
E1080,S11_MidnightPeak_French_LipSync,11,P041,MidnightPeak,mega,2026-06-09,French,SonicBridge,1131,5667,39,118,LipSync,Very High,35662.13,,EUR,1.18,46289.44,
E1081,S11_MidnightPeak_German_LipSync,11,P041,MidnightPeak,mega,2026-06-09,German,GridMark,1131,5667,39,118,LipSync,Very High,32346.6,,EUR,1.18,41985.89,
E1082,S11_MidnightPeak_Japanese_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Japanese,AsiaSound,1131,5667,39,118,LipSync,Very High,74397.18,,EUR,1.18,96567.54,
E1083,S11_MidnightPeak_Korean_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Korean,TokyoVox,1131,5667,39,118,LipSync,Very High,42050.58,,EUR,1.18,54581.65,
E1084,S11_MidnightPeak_LATAM_LipSync,11,P041,MidnightPeak,mega,2026-06-09,LATAM,LatinaVox,1131,5667,39,118,LipSync,Very High,19407.96,,EUR,1.18,25191.53,
E1085,S11_MidnightPeak_Polish_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Polish,GridMark,1131,5667,39,118,LipSync,Very High,16173.3,,EUR,1.18,20992.94,
E1086,S11_MidnightPeak_Spanish_LipSync,11,P041,MidnightPeak,mega,2026-06-09,Spanish,LarkFarm,1131,5667,39,118,LipSync,Very High,26119.88,,EUR,1.18,33903.6,
E1087,S12_MidnightPeak_BrazilianPortuguese_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Brazilian Portuguese,SoundHouse,3921,24645,132,393,NoTR,Normal,22496.93,,EUR,1.18,29201.02,
E1088,S12_MidnightPeak_Chinese_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Chinese,AsiaSound,3921,24645,132,393,NoTR,Normal,22978.63,,EUR,1.18,29826.26,
E1089,S12_MidnightPeak_Dutch_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Dutch,GridMark,3921,24645,132,393,NoTR,Normal,41033.26,,EUR,1.18,53261.17,
E1090,S12_MidnightPeak_English_NoTR,12,P041,MidnightPeak,mega,2026-06-29,English,SonicBridge,3921,24645,132,393,NoTR,Normal,41211.67,,EUR,1.18,53492.75,
E1091,S12_MidnightPeak_French_NoTR,12,P041,MidnightPeak,mega,2026-06-29,French,SonicBridge,3921,24645,132,393,NoTR,Normal,39338.41,,EUR,1.18,51061.26,
E1092,S12_MidnightPeak_German_NoTR,12,P041,MidnightPeak,mega,2026-06-29,German,GridMark,3921,24645,132,393,NoTR,Normal,35681.1,,EUR,1.18,46314.07,
E1093,S12_MidnightPeak_Japanese_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Japanese,AsiaSound,3921,24645,132,393,NoTR,Normal,82066.53,,EUR,1.18,106522.36,
E1094,S12_MidnightPeak_Korean_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Korean,TokyoVox,3921,24645,132,393,NoTR,Normal,46385.43,,EUR,1.18,60208.29,
E1095,S12_MidnightPeak_LATAM_NoTR,12,P041,MidnightPeak,mega,2026-06-29,LATAM,LatinaVox,3921,24645,132,393,NoTR,Normal,21408.66,,EUR,1.18,27788.44,
E1096,S12_MidnightPeak_Polish_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Polish,GridMark,3921,24645,132,393,NoTR,Normal,17840.55,,EUR,1.18,23157.03,
E1097,S12_MidnightPeak_Spanish_NoTR,12,P041,MidnightPeak,mega,2026-06-29,Spanish,LarkFarm,3921,24645,132,393,NoTR,Normal,28812.49,,EUR,1.18,37398.61,
E1098,S13_MidnightPeak_BrazilianPortuguese_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Brazilian Portuguese,SoundHouse,2804,29302,132,393,NoTR,Low,16088.09,,EUR,1.18,20882.34,
E1099,S13_MidnightPeak_Chinese_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Chinese,AsiaSound,2804,29302,132,393,NoTR,Low,16432.56,,EUR,1.18,21329.46,
E1100,S13_MidnightPeak_Dutch_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Dutch,GridMark,2804,29302,132,393,NoTR,Low,29343.86,,EUR,1.18,38088.33,
E1101,S13_MidnightPeak_English_NoTR,13,P041,MidnightPeak,mega,2026-08-22,English,SonicBridge,2804,29302,132,393,NoTR,Low,29471.44,,EUR,1.18,38253.93,
E1102,S13_MidnightPeak_French_NoTR,13,P041,MidnightPeak,mega,2026-08-22,French,SonicBridge,2804,29302,132,393,NoTR,Low,28131.83,,EUR,1.18,36515.12,
E1103,S13_MidnightPeak_German_NoTR,13,P041,MidnightPeak,mega,2026-08-22,German,GridMark,2804,29302,132,393,NoTR,Low,25516.4,,EUR,1.18,33120.29,
E1104,S13_MidnightPeak_Japanese_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Japanese,AsiaSound,2804,29302,132,393,NoTR,Low,58687.72,,EUR,1.18,76176.66,
E1105,S13_MidnightPeak_Korean_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Korean,TokyoVox,2804,29302,132,393,NoTR,Low,33171.32,,EUR,1.18,43056.37,
E1106,S13_MidnightPeak_LATAM_NoTR,13,P041,MidnightPeak,mega,2026-08-22,LATAM,LatinaVox,2804,29302,132,393,NoTR,Low,15309.84,,EUR,1.18,19872.17,
E1107,S13_MidnightPeak_Polish_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Polish,GridMark,2804,29302,132,393,NoTR,Low,12758.2,,EUR,1.18,16560.14,
E1108,S13_MidnightPeak_Spanish_NoTR,13,P041,MidnightPeak,mega,2026-08-22,Spanish,LarkFarm,2804,29302,132,393,NoTR,Low,20604.49,,EUR,1.18,26744.63,
E1109,S01_HollowMark_BrazilianPortuguese_NoTR,1,P042,HollowMark,mega,2024-10-25,Brazilian Portuguese,SoundHouse,2718,17070,127,278,NoTR,High,15594.66,40832.81,EUR,1.12,19212.62,50306.02
E1110,S01_HollowMark_Chinese_NoTR,1,P042,HollowMark,mega,2024-10-25,Chinese,TokyoVox,2718,17070,127,278,NoTR,High,17313.66,49934.53,EUR,1.12,21330.43,61519.34
E1111,S01_HollowMark_Dutch_NoTR,1,P042,HollowMark,mega,2024-10-25,Dutch,SonicBridge,2718,17070,127,278,NoTR,High,29866.06,81868.45,EUR,1.12,36794.99,100861.93
E1112,S01_HollowMark_English_NoTR,1,P042,HollowMark,mega,2024-10-25,English,LarkFarm,2718,17070,127,278,NoTR,High,25846.82,75901.4,EUR,1.12,31843.28,93510.52
E1113,S01_HollowMark_French_NoTR,1,P042,HollowMark,mega,2024-10-25,French,LarkFarm,2718,17070,127,278,NoTR,High,24671.97,62017.43,EUR,1.12,30395.87,76405.47
E1114,S01_HollowMark_German_NoTR,1,P042,HollowMark,mega,2024-10-25,German,GridMark,2718,17070,127,278,NoTR,High,24733.8,67658.4,EUR,1.12,30472.04,83355.15
E1115,S01_HollowMark_Japanese_NoTR,1,P042,HollowMark,mega,2024-10-25,Japanese,AsiaSound,2718,17070,127,278,NoTR,High,56887.74,155847.56,EUR,1.12,70085.7,192004.19
E1116,S01_HollowMark_Korean_NoTR,1,P042,HollowMark,mega,2024-10-25,Korean,AsiaSound,2718,17070,127,278,NoTR,High,29581.62,89867.84,EUR,1.12,36444.56,110717.18
E1117,S01_HollowMark_LATAM_NoTR,1,P042,HollowMark,mega,2024-10-25,LATAM,SoundHouse,2718,17070,127,278,NoTR,High,14395.07,39754.75,EUR,1.12,17734.73,48977.85
E1118,S01_HollowMark_Polish_NoTR,1,P042,HollowMark,mega,2024-10-25,Polish,LarkFarm,2718,17070,127,278,NoTR,High,11748.56,32528.05,EUR,1.12,14474.23,40074.56
E1119,S01_HollowMark_Spanish_NoTR,1,P042,HollowMark,mega,2024-10-25,Spanish,LarkFarm,2718,17070,127,278,NoTR,High,19972.54,53054.37,EUR,1.12,24606.17,65362.98
E1120,S02_HollowMark_BrazilianPortuguese_NoTR,2,P042,HollowMark,mega,2025-02-27,Brazilian Portuguese,SoundHouse,4776,29413,127,278,NoTR,Very High,27402.54,38142.02,EUR,1.21,36472.78,50767.03
E1121,S02_HollowMark_Chinese_NoTR,2,P042,HollowMark,mega,2025-02-27,Chinese,TokyoVox,4776,29413,127,278,NoTR,Very High,30423.12,41197.67,EUR,1.21,40493.17,54834.1
E1122,S02_HollowMark_Dutch_NoTR,2,P042,HollowMark,mega,2025-02-27,Dutch,SonicBridge,4776,29413,127,278,NoTR,Very High,52479.88,89020.73,EUR,1.21,69850.72,118486.59
E1123,S02_HollowMark_English_NoTR,2,P042,HollowMark,mega,2025-02-27,English,LarkFarm,4776,29413,127,278,NoTR,Very High,45417.37,78401.1,EUR,1.21,60450.52,104351.86
E1124,S02_HollowMark_French_NoTR,2,P042,HollowMark,mega,2025-02-27,French,LarkFarm,4776,29413,127,278,NoTR,Very High,43352.95,69675.68,EUR,1.21,57702.78,92738.33
E1125,S02_HollowMark_German_NoTR,2,P042,HollowMark,mega,2025-02-27,German,GridMark,4776,29413,127,278,NoTR,Very High,43461.6,69272.82,EUR,1.21,57847.39,92202.12
E1126,S02_HollowMark_Japanese_NoTR,2,P042,HollowMark,mega,2025-02-27,Japanese,AsiaSound,4776,29413,127,278,NoTR,Very High,99961.68,150079.52,EUR,1.21,133049.0,199755.84
E1127,S02_HollowMark_Korean_NoTR,2,P042,HollowMark,mega,2025-02-27,Korean,AsiaSound,4776,29413,127,278,NoTR,Very High,51980.07,77897.79,EUR,1.21,69185.47,103681.96
E1128,S02_HollowMark_LATAM_NoTR,2,P042,HollowMark,mega,2025-02-27,LATAM,SoundHouse,4776,29413,127,278,NoTR,Very High,25294.65,38823.35,EUR,1.21,33667.18,51673.88
E1129,S02_HollowMark_Polish_NoTR,2,P042,HollowMark,mega,2025-02-27,Polish,LarkFarm,4776,29413,127,278,NoTR,Very High,20644.26,31408.12,EUR,1.21,27477.51,41804.21
E1130,S02_HollowMark_Spanish_NoTR,2,P042,HollowMark,mega,2025-02-27,Spanish,LarkFarm,4776,29413,127,278,NoTR,Very High,35095.24,52072.83,EUR,1.21,46711.76,69308.94
E1131,S03_HollowMark_BrazilianPortuguese_NoTR,3,P042,HollowMark,mega,2025-07-18,Brazilian Portuguese,SoundHouse,6278,42248,127,278,NoTR,High,36020.34,45040.39,EUR,1.21,47943.07,59948.76
E1132,S03_HollowMark_Chinese_NoTR,3,P042,HollowMark,mega,2025-07-18,Chinese,TokyoVox,6278,42248,127,278,NoTR,High,39990.86,45042.17,EUR,1.21,53227.83,59951.13
E1133,S03_HollowMark_Dutch_NoTR,3,P042,HollowMark,mega,2025-07-18,Dutch,SonicBridge,6278,42248,127,278,NoTR,High,68984.23,71734.05,EUR,1.21,91818.01,95478.02
E1134,S03_HollowMark_English_NoTR,3,P042,HollowMark,mega,2025-07-18,English,LarkFarm,6278,42248,127,278,NoTR,High,59700.64,56504.77,EUR,1.21,79461.55,75207.85
E1135,S03_HollowMark_French_NoTR,3,P042,HollowMark,mega,2025-07-18,French,LarkFarm,6278,42248,127,278,NoTR,High,56986.98,55450.25,EUR,1.21,75849.67,73804.28
E1136,S03_HollowMark_German_NoTR,3,P042,HollowMark,mega,2025-07-18,German,GridMark,6278,42248,127,278,NoTR,High,57129.8,61004.6,EUR,1.21,76039.76,81197.12
E1137,S03_HollowMark_Japanese_NoTR,3,P042,HollowMark,mega,2025-07-18,Japanese,AsiaSound,6278,42248,127,278,NoTR,High,131398.54,173214.54,EUR,1.21,174891.46,230548.55
E1138,S03_HollowMark_Korean_NoTR,3,P042,HollowMark,mega,2025-07-18,Korean,AsiaSound,6278,42248,127,278,NoTR,High,68327.24,74753.14,EUR,1.21,90943.56,99496.43
E1139,S03_HollowMark_LATAM_NoTR,3,P042,HollowMark,mega,2025-07-18,LATAM,SoundHouse,6278,42248,127,278,NoTR,High,33249.54,41669.15,EUR,1.21,44255.14,55461.64
E1140,S03_HollowMark_Polish_NoTR,3,P042,HollowMark,mega,2025-07-18,Polish,LarkFarm,6278,42248,127,278,NoTR,High,27136.65,37562.83,EUR,1.21,36118.88,49996.13
E1141,S03_HollowMark_Spanish_NoTR,3,P042,HollowMark,mega,2025-07-18,Spanish,LarkFarm,6278,42248,127,278,NoTR,High,46132.31,50669.87,EUR,1.21,61402.1,67441.6
E1142,S04_HollowMark_BrazilianPortuguese_NoTR,4,P042,HollowMark,mega,2025-11-06,Brazilian Portuguese,SoundHouse,2021,23112,127,278,NoTR,Very High,11595.59,44244.58,EUR,1.21,15433.73,58889.54
E1143,S04_HollowMark_Chinese_NoTR,4,P042,HollowMark,mega,2025-11-06,Chinese,TokyoVox,2021,23112,127,278,NoTR,Very High,12873.77,47279.7,EUR,1.21,17134.99,62929.28
E1144,S04_HollowMark_Dutch_NoTR,4,P042,HollowMark,mega,2025-11-06,Dutch,SonicBridge,2021,23112,127,278,NoTR,Very High,22207.25,96930.37,EUR,1.21,29557.85,129014.32
E1145,S04_HollowMark_English_NoTR,4,P042,HollowMark,mega,2025-11-06,English,LarkFarm,2021,23112,127,278,NoTR,Very High,19218.7,69589.49,EUR,1.21,25580.09,92623.61
E1146,S04_HollowMark_French_NoTR,4,P042,HollowMark,mega,2025-11-06,French,LarkFarm,2021,23112,127,278,NoTR,Very High,18345.12,57750.13,EUR,1.21,24417.35,76865.42
E1147,S04_HollowMark_German_NoTR,4,P042,HollowMark,mega,2025-11-06,German,GridMark,2021,23112,127,278,NoTR,Very High,18391.1,59091.96,EUR,1.21,24478.55,78651.4
E1148,S04_HollowMark_Japanese_NoTR,4,P042,HollowMark,mega,2025-11-06,Japanese,AsiaSound,2021,23112,127,278,NoTR,Very High,42299.53,169679.53,EUR,1.21,56300.67,225843.45
E1149,S04_HollowMark_Korean_NoTR,4,P042,HollowMark,mega,2025-11-06,Korean,AsiaSound,2021,23112,127,278,NoTR,Very High,21995.76,82832.76,EUR,1.21,29276.36,110250.4
E1150,S04_HollowMark_LATAM_NoTR,4,P042,HollowMark,mega,2025-11-06,LATAM,SoundHouse,2021,23112,127,278,NoTR,Very High,10703.62,40208.91,EUR,1.21,14246.52,53518.06
E1151,S04_HollowMark_Polish_NoTR,4,P042,HollowMark,mega,2025-11-06,Polish,LarkFarm,2021,23112,127,278,NoTR,Very High,8735.77,33585.47,EUR,1.21,11627.31,44702.26
E1152,S04_HollowMark_Spanish_NoTR,4,P042,HollowMark,mega,2025-11-06,Spanish,LarkFarm,2021,23112,127,278,NoTR,Very High,14850.81,57873.18,EUR,1.21,19766.43,77029.2
E1153,S05_HollowMark_BrazilianPortuguese_NoTR,5,P042,HollowMark,mega,2025-12-08,Brazilian Portuguese,SoundHouse,3902,30849,127,278,NoTR,High,22387.92,44812.35,EUR,1.21,29798.32,59645.24
E1154,S05_HollowMark_Chinese_NoTR,5,P042,HollowMark,mega,2025-12-08,Chinese,TokyoVox,3902,30849,127,278,NoTR,High,24855.74,40769.96,EUR,1.21,33082.99,54264.82
E1155,S05_HollowMark_Dutch_NoTR,5,P042,HollowMark,mega,2025-12-08,Dutch,SonicBridge,3902,30849,127,278,NoTR,High,42876.15,79118.41,EUR,1.21,57068.16,105306.6
E1156,S05_HollowMark_English_NoTR,5,P042,HollowMark,mega,2025-12-08,English,LarkFarm,3902,30849,127,278,NoTR,High,37106.07,63758.8,EUR,1.21,49388.18,84862.96
E1157,S05_HollowMark_French_NoTR,5,P042,HollowMark,mega,2025-12-08,French,LarkFarm,3902,30849,127,278,NoTR,High,35419.43,64412.23,EUR,1.21,47143.26,85732.68
E1158,S05_HollowMark_German_NoTR,5,P042,HollowMark,mega,2025-12-08,German,GridMark,3902,30849,127,278,NoTR,High,35508.2,62174.41,EUR,1.21,47261.41,82754.14
E1159,S05_HollowMark_Japanese_NoTR,5,P042,HollowMark,mega,2025-12-08,Japanese,AsiaSound,3902,30849,127,278,NoTR,High,81668.86,140342.02,EUR,1.21,108701.25,186795.23
E1160,S05_HollowMark_Korean_NoTR,5,P042,HollowMark,mega,2025-12-08,Korean,AsiaSound,3902,30849,127,278,NoTR,High,42467.81,80128.76,EUR,1.21,56524.66,106651.38
E1161,S05_HollowMark_LATAM_NoTR,5,P042,HollowMark,mega,2025-12-08,LATAM,SoundHouse,3902,30849,127,278,NoTR,High,20665.77,35187.42,EUR,1.21,27506.14,46834.46
E1162,S05_HollowMark_Polish_NoTR,5,P042,HollowMark,mega,2025-12-08,Polish,LarkFarm,3902,30849,127,278,NoTR,High,16866.4,35064.19,EUR,1.21,22449.18,46670.44
E1163,S05_HollowMark_Spanish_NoTR,5,P042,HollowMark,mega,2025-12-08,Spanish,LarkFarm,3902,30849,127,278,NoTR,High,28672.87,46572.58,EUR,1.21,38163.59,61988.1
E1164,S06_HollowMark_BrazilianPortuguese_STR,6,P042,HollowMark,mega,2025-12-29,Brazilian Portuguese,SoundHouse,4375,35975,95,208,STR,Very High,46617.59,60224.19,EUR,1.21,62048.01,80158.4
E1165,S06_HollowMark_Chinese_STR,6,P042,HollowMark,mega,2025-12-29,Chinese,TokyoVox,4375,35975,95,208,STR,Very High,51756.25,78674.47,EUR,1.21,68887.57,104715.72
E1166,S06_HollowMark_Dutch_STR,6,P042,HollowMark,mega,2025-12-29,Dutch,SonicBridge,4375,35975,95,208,STR,Very High,89279.53,121248.27,EUR,1.21,118831.05,161381.45
E1167,S06_HollowMark_English_STR,6,P042,HollowMark,mega,2025-12-29,English,LarkFarm,4375,35975,95,208,STR,Very High,77264.69,113205.14,EUR,1.21,102839.3,150676.04
E1168,S06_HollowMark_French_STR,6,P042,HollowMark,mega,2025-12-29,French,LarkFarm,4375,35975,95,208,STR,Very High,73752.66,106301.77,EUR,1.21,98164.79,141487.66
E1169,S06_HollowMark_German_STR,6,P042,HollowMark,mega,2025-12-29,German,GridMark,4375,35975,95,208,STR,Very High,73937.5,100299.1,EUR,1.21,98410.81,133498.1
E1170,S06_HollowMark_Japanese_STR,6,P042,HollowMark,mega,2025-12-29,Japanese,AsiaSound,4375,35975,95,208,STR,Very High,170056.25,251664.0,EUR,1.21,226344.87,334964.78
E1171,S06_HollowMark_Korean_STR,6,P042,HollowMark,mega,2025-12-29,Korean,AsiaSound,4375,35975,95,208,STR,Very High,88429.25,123671.51,EUR,1.21,117699.33,164606.78
E1172,S06_HollowMark_LATAM_STR,6,P042,HollowMark,mega,2025-12-29,LATAM,SoundHouse,4375,35975,95,208,STR,Very High,43031.62,56755.29,EUR,1.21,57275.09,75541.29
E1173,S06_HollowMark_Polish_STR,6,P042,HollowMark,mega,2025-12-29,Polish,LarkFarm,4375,35975,95,208,STR,Very High,35120.31,52873.26,EUR,1.21,46745.13,70374.31
E1174,S06_HollowMark_Spanish_STR,6,P042,HollowMark,mega,2025-12-29,Spanish,LarkFarm,4375,35975,95,208,STR,Very High,59704.53,91555.71,EUR,1.21,79466.73,121860.65
E1175,S07_HollowMark_BrazilianPortuguese_SoundSync,7,P042,HollowMark,mega,2026-01-31,Brazilian Portuguese,SoundHouse,1640,9926,69,153,SoundSync,High,25876.35,29612.41,EUR,1.18,33587.5,38436.91
E1176,S07_HollowMark_Chinese_SoundSync,7,P042,HollowMark,mega,2026-01-31,Chinese,TokyoVox,1640,9926,69,153,SoundSync,High,28728.7,32979.56,EUR,1.18,37289.85,42807.47
E1177,S07_HollowMark_Dutch_SoundSync,7,P042,HollowMark,mega,2026-01-31,Dutch,SonicBridge,1640,9926,69,153,SoundSync,High,49557.01,57962.41,EUR,1.18,64325.0,75235.21
E1178,S07_HollowMark_English_SoundSync,7,P042,HollowMark,mega,2026-01-31,English,LarkFarm,1640,9926,69,153,SoundSync,High,42887.85,46404.83,EUR,1.18,55668.43,60233.47
E1179,S07_HollowMark_French_SoundSync,7,P042,HollowMark,mega,2026-01-31,French,LarkFarm,1640,9926,69,153,SoundSync,High,40938.4,55269.6,EUR,1.18,53138.04,71739.94
E1180,S07_HollowMark_German_SoundSync,7,P042,HollowMark,mega,2026-01-31,German,GridMark,1640,9926,69,153,SoundSync,High,41041.0,50577.57,EUR,1.18,53271.22,65649.69
E1181,S07_HollowMark_Japanese_SoundSync,7,P042,HollowMark,mega,2026-01-31,Japanese,AsiaSound,1640,9926,69,153,SoundSync,High,94394.3,115386.56,EUR,1.18,122523.8,149771.75
E1182,S07_HollowMark_Korean_SoundSync,7,P042,HollowMark,mega,2026-01-31,Korean,AsiaSound,1640,9926,69,153,SoundSync,High,49085.04,59649.54,EUR,1.18,63712.38,77425.1
E1183,S07_HollowMark_LATAM_SoundSync,7,P042,HollowMark,mega,2026-01-31,LATAM,SoundHouse,1640,9926,69,153,SoundSync,High,23885.86,30197.95,EUR,1.18,31003.85,39196.94
E1184,S07_HollowMark_Polish_SoundSync,7,P042,HollowMark,mega,2026-01-31,Polish,LarkFarm,1640,9926,69,153,SoundSync,High,19494.47,23674.58,EUR,1.18,25303.82,30729.6
E1185,S07_HollowMark_Spanish_SoundSync,7,P042,HollowMark,mega,2026-01-31,Spanish,LarkFarm,1640,9926,69,153,SoundSync,High,33140.61,40520.2,EUR,1.18,43016.51,52595.22
E1186,S08_HollowMark_BrazilianPortuguese_HTR,8,P042,HollowMark,mega,2026-04-13,Brazilian Portuguese,SoundHouse,3281,26574,88,194,HTR,Normal,40339.07,,EUR,1.18,52360.11,
E1187,S08_HollowMark_Chinese_HTR,8,P042,HollowMark,mega,2026-04-13,Chinese,TokyoVox,3281,26574,88,194,HTR,Normal,44785.65,,EUR,1.18,58131.77,
E1188,S08_HollowMark_Dutch_HTR,8,P042,HollowMark,mega,2026-04-13,Dutch,SonicBridge,3281,26574,88,194,HTR,Normal,77255.25,,EUR,1.18,100277.31,
E1189,S08_HollowMark_English_HTR,8,P042,HollowMark,mega,2026-04-13,English,LarkFarm,3281,26574,88,194,HTR,Normal,66858.58,,EUR,1.18,86782.44,
E1190,S08_HollowMark_French_HTR,8,P042,HollowMark,mega,2026-04-13,French,LarkFarm,3281,26574,88,194,HTR,Normal,63819.55,,EUR,1.18,82837.78,
E1191,S08_HollowMark_German_HTR,8,P042,HollowMark,mega,2026-04-13,German,GridMark,3281,26574,88,194,HTR,Normal,63979.5,,EUR,1.18,83045.39,
E1192,S08_HollowMark_Japanese_HTR,8,P042,HollowMark,mega,2026-04-13,Japanese,AsiaSound,3281,26574,88,194,HTR,Normal,147152.85,,EUR,1.18,191004.4,
E1193,S08_HollowMark_Korean_HTR,8,P042,HollowMark,mega,2026-04-13,Korean,AsiaSound,3281,26574,88,194,HTR,Normal,76519.48,,EUR,1.18,99322.29,
E1194,S08_HollowMark_LATAM_HTR,8,P042,HollowMark,mega,2026-04-13,LATAM,SoundHouse,3281,26574,88,194,HTR,Normal,37236.07,,EUR,1.18,48332.42,
E1195,S08_HollowMark_Polish_HTR,8,P042,HollowMark,mega,2026-04-13,Polish,LarkFarm,3281,26574,88,194,HTR,Normal,30390.26,,EUR,1.18,39446.56,
E1196,S08_HollowMark_Spanish_HTR,8,P042,HollowMark,mega,2026-04-13,Spanish,LarkFarm,3281,26574,88,194,HTR,Normal,51663.45,,EUR,1.18,67059.16,
E1197,S09_HollowMark_BrazilianPortuguese_NoTR,9,P042,HollowMark,mega,2026-07-28,Brazilian Portuguese,SoundHouse,4067,24947,127,278,NoTR,High,23334.62,,EUR,1.18,30288.34,
E1198,S09_HollowMark_Chinese_NoTR,9,P042,HollowMark,mega,2026-07-28,Chinese,TokyoVox,4067,24947,127,278,NoTR,High,25906.79,,EUR,1.18,33627.01,
E1199,S09_HollowMark_Dutch_NoTR,9,P042,HollowMark,mega,2026-07-28,Dutch,SonicBridge,4067,24947,127,278,NoTR,High,44689.21,,EUR,1.18,58006.59,
E1200,S09_HollowMark_English_NoTR,9,P042,HollowMark,mega,2026-07-28,English,LarkFarm,4067,24947,127,278,NoTR,High,38675.14,,EUR,1.18,50200.33,
E1201,S09_HollowMark_French_NoTR,9,P042,HollowMark,mega,2026-07-28,French,LarkFarm,4067,24947,127,278,NoTR,High,36917.18,,EUR,1.18,47918.5,
E1202,S09_HollowMark_German_NoTR,9,P042,HollowMark,mega,2026-07-28,German,GridMark,4067,24947,127,278,NoTR,High,37009.7,,EUR,1.18,48038.59,
E1203,S09_HollowMark_Japanese_NoTR,9,P042,HollowMark,mega,2026-07-28,Japanese,AsiaSound,4067,24947,127,278,NoTR,High,85122.31,,EUR,1.18,110488.76,
E1204,S09_HollowMark_Korean_NoTR,9,P042,HollowMark,mega,2026-07-28,Korean,AsiaSound,4067,24947,127,278,NoTR,High,44263.6,,EUR,1.18,57454.15,
E1205,S09_HollowMark_LATAM_NoTR,9,P042,HollowMark,mega,2026-07-28,LATAM,SoundHouse,4067,24947,127,278,NoTR,High,21539.65,,EUR,1.18,27958.47,
E1206,S09_HollowMark_Polish_NoTR,9,P042,HollowMark,mega,2026-07-28,Polish,LarkFarm,4067,24947,127,278,NoTR,High,17579.61,,EUR,1.18,22818.33,
